id,class,user,n_markers,x_mean,x_std,x_min,x_max,y_mean,y_std,y_min,y_max,z_mean,z_std,z_min,z_max,l_mean,l_std,l_min,l_max,ang_mean,ang_std,ang_min,ang_max,area_mean,area_std,area_min,area_max,conv_hull_vol,conv_hull_cx,conv_hull_cy,conv_hull_cz
38614,5,9,10,43.7214,45.8744,-17.8346,110.9587,102.7245,31.3766,40.5773,149.7769,-26.8507,23.2983,-60.1948,14.1963,128.0541,20.4632,91.707,158.1295,2.5121,0.3118,1.7961,2.9662,4481.2564,1876.8035,1251.8981,8014.5151,402259.7105,39.7467,93.3859,-24.4097
36867,2,9,9,42.039,26.5219,1.1324,84.2954,112.5368,28.562,67.7024,153.8172,-29.4842,7.337,-40.5464,-18.574,127.5849,24.4182,90.8546,165.2819,2.8104,0.2097,2.2902,3.0957,2447.1575,1387.4323,367.9711,5838.3337,45318.9796,35.6607,102.6135,-26.5565
37212,3,9,8,61.4061,39.4775,-6.2718,115.3917,67.4735,37.8891,4.724,128.7663,-43.6878,15.2624,-57.4176,-15.907,114.5263,18.5126,87.4988,150.0554,2.4616,0.3345,1.8502,3.038,3815.3763,1680.128,808.4566,6786.2914,216513.7356,54.5832,59.9764,-38.8336
35514,1,9,7,45.8754,33.2525,-9.7598,82.2192,53.8342,25.0139,1.1993,75.7195,-60.4882,3.1937,-64.5938,-54.8892,101.6325,8.5998,83.9203,110.8572,2.5635,0.3033,1.9024,2.956,2620.7169,1068.6261,937.8224,4217.8635,67486.6767,40.141,47.1049,-52.9272
37969,4,9,9,62.0044,36.1703,-4.8875,112.2157,80.7031,44.136,7.0614,153.0127,-38.3367,17.4332,-61.9849,-17.6305,121.9121,22.91,92.1595,161.9243,2.4996,0.3497,1.8384,3.0115,4034.1424,1992.0481,1027.5025,8549.103,221409.6661,57.0169,69.9966,-36.3778
37293,3,9,8,59.804,38.7422,-7.1634,112.1596,66.082,38.3259,3.3076,128.094,-46.6768,15.4926,-60.2889,-17.7653,113.9907,18.3861,87.2673,149.9082,2.461,0.3342,1.8533,3.0298,3790.1775,1682.9639,859.9184,6816.4581,211597.6334,53.1591,58.7396,-41.4905
37860,4,9,9,63.3157,36.4289,-4.392,113.5874,82.9384,43.754,10.1346,154.9911,-33.3798,18.7651,-58.4238,-9.4704,122.6885,23.3025,92.0775,163.2337,2.5012,0.3493,1.8432,3.0317,4068.1024,2013.7398,876.6283,8688.5095,216758.6511,56.9841,74.6445,-30.0418
36904,2,9,10,39.7297,30.0586,-2.7333,84.6089,109.7445,32.7451,53.8883,158.4668,-23.0592,5.0573,-30.7542,-15.3365,124.794,24.1212,89.6659,164.4818,2.7364,0.2649,2.1461,3.1032,2788.1645,1619.6681,240.9302,6395.3166,70643.0294,35.1098,99.9488,-21.1757
37640,3,9,8,60.9131,38.3972,-6.0884,113.2204,67.1426,37.8508,4.6153,127.1903,-44.9642,14.2655,-59.3031,-19.629,114.1069,18.1785,87.6523,149.156,2.4743,0.3346,1.8582,3.0348,3723.9296,1666.3215,826.9062,6648.7399,195940.8755,54.145,59.6823,-39.9681
38839,5,9,10,43.7121,45.2522,-17.4263,108.3883,101.74,30.8772,41.5778,148.7822,-30.3728,23.1059,-64.2919,10.0655,127.6446,20.6443,91.0848,158.2685,2.5189,0.3052,1.8258,2.9779,4412.7513,1834.8381,1220.3197,7771.9165,394568.6526,39.7383,92.4909,-27.6116
39175,5,9,10,43.4918,45.7135,-18.8474,112.3621,101.8908,31.3489,41.5854,149.0733,-30.7584,23.5602,-62.0154,10.1279,128.1001,20.911,91.7996,159.3494,2.5139,0.3105,1.8267,3.0287,4471.1836,1891.788,950.5469,8078.172,405782.3516,39.538,92.628,-27.9622
38823,5,9,10,42.7253,45.2624,-18.3642,107.861,101.5197,30.8684,41.2105,148.9916,-32.2495,23.3485,-65.9572,7.765,127.6526,20.5729,91.0933,158.0354,2.5172,0.3056,1.8201,2.9774,4423.4311,1832.3237,1272.0343,7774.9997,398517.495,38.8411,92.2907,-29.3177
38613,5,9,10,43.7764,45.8043,-17.4801,110.8945,102.6089,31.3906,40.4674,149.7367,-27.16,23.3132,-60.5121,13.8235,128.0232,20.4841,91.5687,158.127,2.5125,0.3114,1.8019,2.9663,4477.3078,1876.7628,1196.5443,8006.7752,401427.0535,39.7968,93.2808,-24.6909
38603,5,9,10,43.8725,45.5365,-17.8575,109.8655,101.764,31.1326,40.0626,148.7282,-30.2988,23.0853,-64.1139,9.4882,127.8712,20.5773,91.7452,158.3496,2.5168,0.3084,1.804,2.9698,4441.5987,1857.3682,1310.7071,7924.2524,397898.9558,39.8841,92.5127,-27.5444
37287,3,9,8,60.0495,39.0166,-7.3904,113.0591,65.7785,38.3547,3.3715,127.9848,-46.898,15.5847,-60.5223,-18.0777,114.1503,18.3882,87.7102,150.117,2.458,0.3332,1.855,3.0108,3817.6993,1680.4743,941.0089,6796.3769,217629.9301,53.3773,58.4698,-41.6871
36784,2,9,9,42.0651,25.8945,1.5553,82.5532,112.9973,28.5645,68.5822,154.4181,-27.8959,6.2256,-36.8088,-19.2512,127.4323,24.5411,90.9674,165.4268,2.8188,0.2048,2.3091,3.1002,2376.7995,1343.8283,358.2748,5616.3607,44157.7955,35.5852,103.1167,-24.847
36252,2,9,10,45.8832,29.5542,1.4326,89.0824,107.8633,34.0018,47.7081,156.9228,-20.3007,4.4976,-26.2258,-14.0208,124.9685,24.1774,90.386,164.7965,2.7296,0.2721,2.1223,3.1171,2821.6802,1632.4657,210.5421,6313.3493,68276.7893,40.3632,97.571,-18.9443
38493,4,9,9,62.0171,36.9931,-6.0047,113.7744,82.1869,43.6881,10.0719,154.4934,-35.6608,16.7345,-57.82,-14.7356,122.0729,22.9761,92.4835,161.993,2.501,0.3487,1.8443,3.0201,4037.5069,1997.3167,960.3045,8668.7933,217153.0939,57.1075,71.3032,-34.0235
39160,5,9,8,30.2215,39.8493,-17.765,99.9615,103.5556,29.228,46.6118,148.3168,-27.698,24.284,-65.3499,9.8708,122.6644,19.7403,90.9944,157.1635,2.5401,0.2971,1.9056,2.9359,3966.1003,1695.5851,1194.9611,7278.2817,332810.8328,26.8636,92.0494,-24.6204
36630,2,9,10,45.2262,29.7134,0.6605,88.3398,108.4211,33.673,48.6296,157.3862,-19.7612,4.5597,-28.3228,-12.348,125.0822,24.1462,90.8025,164.9778,2.731,0.2709,2.1169,3.1165,2816.5012,1620.2971,215.9552,6320.8014,70285.8647,39.8878,98.0222,-18.7462
39246,5,9,8,31.5457,41.8797,-18.0394,106.5087,107.6483,32.2151,39.8446,149.5649,-31.3083,23.9527,-63.7638,8.7926,128.0161,23.2557,91.5567,160.1543,2.5485,0.316,1.8306,2.9415,4217.324,1874.8614,1171.7655,7845.4258,374745.935,28.0406,95.6873,-27.8296
39050,5,9,10,43.5149,45.9529,-18.1503,110.2093,101.447,31.4931,38.7682,149.1364,-31.3209,23.6433,-63.5877,10.5764,128.0788,20.6002,91.1961,158.0189,2.5093,0.3116,1.8025,2.9653,4501.3252,1885.875,1165.4618,8034.1573,406952.604,39.559,92.2246,-28.4736
38986,5,9,10,42.3633,43.535,-18.096,108.1528,95.9894,39.9346,10.9454,148.0112,-30.5083,22.571,-65.0837,9.7088,124.382,21.6337,91.2909,158.1888,2.4501,0.3711,1.6053,2.9312,4400.2452,1758.8781,1331.0104,7761.7434,429840.9043,38.5121,87.2631,-27.7348
37315,3,9,8,61.679,38.9516,-6.1333,114.6118,68.26,37.9198,5.5274,129.1768,-42.7752,15.6872,-58.4582,-14.6859,114.6516,18.6997,87.3928,150.9332,2.4664,0.3333,1.8567,3.0353,3798.3765,1677.6653,827.3642,6780.3527,211114.3031,54.8258,60.6756,-38.0224
36945,2,9,10,36.3086,31.0829,-4.7847,85.9741,111.7891,32.9245,55.1934,161.1487,-19.2418,5.1544,-28.5747,-12.589,125.1822,24.3211,88.7594,165.0014,2.7295,0.2719,2.1245,3.1158,2843.1629,1673.6202,221.221,6707.9253,83449.0238,32.11,101.5581,-17.9987
36177,2,9,10,46.1635,29.4576,1.3127,88.586,107.4087,34.1229,45.8601,156.0269,-22.2022,4.2622,-29.7783,-16.2073,125.0175,24.1154,90.6105,164.646,2.7302,0.2746,2.1027,3.1312,2814.0652,1639.981,89.4996,6452.3098,72069.4646,40.7124,97.1002,-20.772
37566,3,9,8,60.7024,38.4587,-6.0904,113.3498,66.0228,38.4217,1.8755,127.7172,-46.6426,14.1401,-61.7409,-21.1455,114.1947,18.2798,87.5962,149.834,2.4686,0.3327,1.8597,3.0389,3762.6469,1663.6742,793.0747,6706.6707,207875.8682,53.9577,58.687,-41.4601
37186,3,9,8,60.0675,39.491,-8.9262,113.6986,66.5229,37.9923,3.9327,127.3908,-45.8423,15.5779,-59.5545,-17.7848,114.2686,17.9783,88.4826,148.7899,2.4549,0.3346,1.8557,3.0292,3831.6569,1668.9699,871.1539,6746.4222,219624.6687,53.3933,59.1315,-40.7487
36282,2,9,10,45.0042,29.5351,0.0033,88.4302,108.2561,33.6193,49.1537,157.0666,-20.4159,3.8983,-27.7682,-14.6497,124.8826,24.1596,91.0024,164.7765,2.7337,0.2705,2.1185,3.134,2787.8892,1613.7269,65.0144,6183.4034,60931.154,39.4974,98.0068,-18.8834
37089,3,9,8,61.6916,39.0332,-6.1002,114.6861,67.8334,38.161,4.7803,128.8955,-42.4661,16.2707,-58.1933,-12.3145,114.5248,18.4186,87.8596,150.2108,2.4595,0.3353,1.8559,3.046,3825.2928,1692.6882,742.9734,6879.3734,217326.1193,54.837,60.2964,-37.7476
38049,4,9,9,61.5411,36.4011,-5.6362,111.597,80.4868,44.6702,6.1462,152.9756,-39.491,17.395,-62.2328,-16.8139,122.1667,22.8768,92.0087,161.5234,2.4938,0.3519,1.8392,3.0239,4080.1364,2014.8278,931.938,8633.3331,226972.6126,51.6005,74.9749,-34.577
37965,4,9,9,61.8909,36.2415,-4.8322,112.4316,80.3478,44.0905,6.6882,152.6657,-38.7511,17.2872,-62.7769,-18.0138,121.7695,22.7234,92.1786,161.5387,2.4986,0.349,1.8424,3.0129,4035.1402,1989.3594,1016.1871,8541.9889,223997.3647,56.9424,69.6758,-36.7496
39322,5,9,10,42.4316,44.0084,-18.6924,107.9709,96.4586,41.0921,10.8949,149.479,-28.8429,22.8466,-62.4445,12.1602,124.8676,22.1803,91.6334,160.1598,2.4411,0.3806,1.5903,2.9388,4466.422,1822.4176,1235.1343,7982.0956,448913.3558,38.5742,87.6896,-26.2208
38357,4,9,9,63.0611,36.4914,-5.1073,112.663,83.8013,43.334,12.0905,155.53,-31.5809,19.5179,-58.5523,-8.4758,122.6407,23.3747,92.6999,163.3044,2.5026,0.3512,1.8381,3.0588,4055.1829,2022.7378,656.3867,8771.9755,214343.8107,57.8994,72.8079,-30.6391
38853,5,9,10,44.029,45.6853,-17.0526,109.5911,102.1898,31.1813,41.5828,149.2379,-28.3316,22.8603,-60.6888,12.629,127.8173,20.7061,91.1782,158.4751,2.5169,0.3091,1.8228,2.9783,4436.9809,1873.7329,1085.0222,7886.824,391493.8792,40.0264,92.8998,-25.756
36794,2,9,9,43.6857,25.9801,3.819,85.1689,112.1734,28.5697,67.3837,153.8433,-27.795,5.3062,-35.8218,-19.9754,127.2188,24.4664,90.0964,164.8726,2.8207,0.2058,2.318,3.0964,2362.2285,1365.3925,261.7549,5657.9038,46953.2562,37.1374,102.3024,-24.9369
38873,5,9,10,43.5088,45.55,-17.8292,109.3093,101.6173,31.2214,40.3434,148.6952,-31.3046,23.3034,-63.4624,10.1294,127.9243,20.6656,91.1264,158.0418,2.5161,0.3088,1.8161,2.9763,4450.787,1874.5421,1168.7344,7933.0532,397570.5905,39.5535,92.3794,-28.4588
35572,1,9,7,46.1339,33.0234,-8.9447,82.6877,54.3029,25.2882,0.8238,76.0613,-60.014,3.2858,-63.7598,-53.6605,101.7116,8.626,83.8802,110.7514,2.5646,0.3033,1.9037,2.9565,2620.992,1074.5322,929.9594,4228.6668,68207.929,40.3672,47.5151,-52.5123
36942,2,9,10,36.3153,31.1143,-4.7729,85.8101,111.2217,32.6718,55.6133,160.113,-20.6851,4.9431,-28.675,-13.4285,124.8757,24.145,88.4662,164.2751,2.7296,0.2708,2.1307,3.111,2832.8145,1664.8611,261.3795,6654.1399,79517.3407,32.1153,101.0277,-19.3334
37986,4,9,9,62.111,36.2064,-5.6545,111.745,81.1311,44.5083,6.3713,153.6195,-38.0522,18.5909,-64.4848,-15.3124,122.4777,22.9069,92.5066,162.7254,2.4926,0.3504,1.8415,3.024,4102.8072,2003.9759,928.9327,8587.2322,237412.7846,56.9637,70.2778,-36.3508
38910,5,9,10,43.4525,45.889,-18.044,110.0203,101.4525,31.4205,39.4834,148.7318,-31.4732,23.8428,-63.5046,10.8805,128.1069,20.5294,91.2655,158.0028,2.5093,0.3113,1.8065,2.9763,4504.4672,1888.2522,1200.4931,8000.6634,407701.1656,39.5023,92.2296,-28.612
36458,2,9,10,46.0512,29.5386,1.124,89.429,107.9086,33.7387,48.3592,156.6373,-20.2057,4.2955,-28.1735,-14.5419,124.9894,24.0872,90.9747,164.6478,2.7322,0.2709,2.119,3.1151,2806.7688,1625.442,228.5424,6273.2186,64594.3671,40.5433,97.654,-18.8827
35794,1,9,7,45.7335,33.6764,-11.4707,82.2941,53.2033,24.7678,0.8064,73.9104,-61.3056,2.3576,-65.0259,-58.4797,101.779,8.6407,84.2168,111.1664,2.5607,0.3014,1.91,2.9441,2637.1611,1059.0748,996.2315,4187.1972,73377.741,40.0169,46.5528,-53.6424
37350,3,9,8,62.2077,38.9653,-5.5843,114.789,69.3472,37.7134,6.705,129.1584,-40.4597,16.8811,-58.7691,-9.6661,114.8452,18.7603,87.6329,151.3811,2.4645,0.3338,1.8549,3.0384,3818.9434,1682.7787,805.2423,6801.5341,214116.1652,55.2957,61.6419,-35.9642
36753,2,9,10,47.2399,28.7258,2.4151,87.2735,106.2454,34.1522,44.5654,154.7734,-25.8527,5.5073,-34.2841,-17.0463,124.9979,24.1963,90.6025,164.978,2.7336,0.2705,2.1197,3.1023,2790.2396,1613.3006,310.1539,6345.3815,72193.1226,42.09,96.5314,-23.8765
36471,2,9,10,45.4439,29.475,0.8778,88.0871,108.4015,33.6889,48.0955,157.244,-19.6608,4.3762,-27.7348,-13.8991,125.0761,24.1129,90.9531,164.9472,2.7335,0.2714,2.1137,3.1072,2795.7853,1618.3593,297.2737,6319.8743,71141.0217,40.1202,97.9638,-18.6528
37655,3,9,8,59.9746,38.7113,-7.4206,111.9904,65.56,38.1902,3.1272,127.2853,-47.8314,14.473,-60.8035,-22.1199,114.0634,18.4111,87.364,149.9564,2.4665,0.3331,1.8557,3.0264,3763.799,1666.8602,887.1722,6707.4594,206556.8586,47.9264,62.7402,-40.2989
38647,5,9,10,43.6232,46.0793,-18.2071,111.1939,101.4814,31.6098,38.4302,148.285,-30.979,23.2667,-62.6225,10.4377,128.0877,20.4572,91.5088,157.9846,2.5098,0.3142,1.7902,2.9656,4495.9557,1898.5502,1215.8299,8107.2704,401138.1792,39.6574,92.2558,-28.1628
35886,1,9,7,45.7263,33.5759,-10.368,81.9297,52.763,24.7249,0.5083,72.6336,-61.6666,3.0644,-66.6047,-57.7052,101.727,8.7898,83.8009,111.4154,2.5622,0.3004,1.912,2.9416,2632.8149,1060.8715,939.1108,4192.5181,70961.136,40.0105,46.1676,-53.9583
37976,4,9,9,61.172,36.4036,-6.9998,110.7037,80.7216,44.1405,6.5113,152.8869,-39.5284,17.0908,-62.8189,-16.1289,121.955,22.6532,92.4183,161.7602,2.4968,0.3499,1.8401,3.048,4044.5552,1983.594,736.9513,8545.7696,224707.1342,55.0548,72.6494,-35.5756
37547,3,9,8,60.8965,37.8871,-5.0772,113.5306,67.2324,38.6437,2.3736,127.9334,-44.8955,15.2717,-64.0904,-18.7479,114.3095,18.426,87.1807,150.1458,2.4688,0.3338,1.8549,3.0151,3764.3671,1659.1263,975.6485,6667.6003,206503.4877,54.1302,59.7621,-39.9071
38087,4,9,9,61.373,36.7464,-6.0896,111.7256,81.0101,44.4964,6.6563,153.6439,-39.047,17.1486,-61.9549,-16.9916,122.285,22.9045,92.3863,161.9259,2.4942,0.3512,1.8368,3.0382,4086.7729,2014.6311,821.0748,8670.7069,230241.2342,56.4438,70.1498,-37.159
35877,1,9,7,45.8556,33.5788,-10.6789,81.7635,53.4885,24.8239,1.3897,73.9734,-61.0827,2.7492,-64.8186,-57.3186,101.8242,8.8326,83.87,111.5344,2.5619,0.3004,1.9121,2.9509,2637.4747,1058.2649,961.1138,4191.5854,72094.3937,40.1237,46.8024,-53.4474
37677,3,9,8,60.7627,38.7469,-7.3819,113.1935,67.7117,38.1068,3.9496,127.9659,-44.4557,16.0526,-63.0408,-17.1034,114.5971,18.2185,87.9469,149.8743,2.4612,0.3315,1.867,3.0353,3818.6062,1653.3798,822.9878,6689.9369,220659.3419,54.0112,60.1882,-39.5162
35474,1,9,7,45.7084,33.6838,-10.6669,82.155,53.0182,24.6707,1.053,73.3835,-61.2374,3.1074,-65.8262,-57.2125,101.6194,8.752,83.5928,110.8873,2.5608,0.3029,1.9035,2.9475,2629.3344,1062.8034,964.7297,4203.9791,69445.8632,39.9948,46.3909,-53.5827
36218,2,9,10,45.6362,29.5051,1.1234,88.4461,108.0657,33.9674,47.2531,156.6126,-19.8077,4.4209,-27.0977,-12.9012,124.959,24.1315,90.5296,164.606,2.7302,0.274,2.1127,3.1251,2807.4352,1629.3316,142.5693,6313.7724,67138.9641,40.2146,97.6351,-18.6518
38850,5,9,10,44.1225,45.7142,-17.051,109.9839,102.0754,31.1374,41.343,149.2472,-28.6472,22.978,-61.4901,12.0395,127.846,20.7254,91.1708,158.5648,2.5165,0.3086,1.8207,2.9749,4443.2062,1873.3038,1121.1921,7910.3422,394510.4984,40.1113,92.7958,-26.0429
38780,5,9,10,43.3811,45.4947,-18.3328,109.6529,102.0248,30.9759,40.492,148.5679,-30.1495,23.1577,-62.3273,10.563,127.8478,20.5051,91.5854,158.3771,2.517,0.3074,1.8057,2.9579,4437.8982,1845.6813,1285.1313,7964.3467,394268.8104,39.4373,92.7498,-27.4086
39297,5,9,10,43.6099,45.1742,-18.3473,107.985,102.2073,31.9927,38.9381,149.8126,-30.2551,23.6214,-63.4991,10.8154,128.2507,20.9165,91.8242,160.3307,2.5141,0.3094,1.8085,2.9605,4475.0704,1863.0287,1269.2992,7942.2485,417008.6223,39.6453,92.9157,-27.5046
37199,3,9,8,61.5014,39.4792,-7.1448,114.9678,67.7842,37.8009,5.7149,128.6142,-42.8777,16.167,-56.685,-13.1106,114.5722,18.377,88.1677,150.0023,2.4585,0.3346,1.8558,3.035,3834.5837,1685.9564,830.7126,6817.0341,217679.4564,54.6679,60.2526,-38.1135
35902,1,9,7,46.2138,33.5934,-10.0929,82.2396,53.9614,24.7408,1.9368,74.0321,-60.5998,2.9903,-64.9933,-56.5979,101.9371,8.8477,84.0237,111.6871,2.5631,0.3003,1.9118,2.9465,2638.5775,1060.8073,958.7738,4184.3961,70139.5486,40.4371,47.2163,-53.0248
36793,2,9,9,43.5839,26.0543,3.3061,85.437,112.0693,28.9948,66.2011,154.4166,-28.8547,5.6198,-37.0989,-20.9096,127.4461,24.5004,90.6106,165.3436,2.816,0.2086,2.303,3.1095,2403.5058,1388.6395,277.383,5809.733,48540.3668,37.024,102.246,-25.813
37158,3,9,8,60.433,38.7112,-6.8232,113.729,66.1475,38.3946,2.5377,127.1057,-45.7969,14.7021,-60.1135,-19.2412,113.9725,18.0033,87.8234,148.4817,2.462,0.3363,1.8521,3.0316,3775.3728,1672.2551,849.7577,6745.3091,208194.3653,53.7182,58.7978,-40.7084
36971,2,9,10,36.093,31.3333,-5.4151,86.2846,111.0845,32.4583,55.7001,161.1209,-20.5131,4.8476,-29.0098,-14.8683,124.6983,23.925,89.6856,164.8632,2.7295,0.2738,2.1172,3.1184,2830.4104,1680.3346,195.5381,6628.2666,80312.4769,34.6253,100.5298,-19.4869
36564,2,9,10,45.0035,30.0878,0.139,89.4464,108.8716,34.0835,48.226,157.7681,-18.0142,5.4479,-26.8228,-10.2796,125.3841,24.0481,91.0803,164.9871,2.725,0.2778,2.0998,3.1039,2866.9658,1677.9591,326.1708,6529.8898,74796.5885,40.0353,98.9569,-16.5213
36230,2,9,9,41.0872,27.3082,0.9847,87.3354,112.2701,33.0077,48.0066,156.9734,-19.1849,4.5099,-26.1942,-13.9166,126.0368,25.1219,90.9392,164.6279,2.7698,0.2679,2.1136,3.1134,2557.8881,1527.6209,242.5193,6301.7675,60097.6822,33.4295,101.7349,-17.6044
38930,5,9,10,43.761,45.8451,-17.4776,110.746,102.3792,31.1699,41.2152,149.8424,-28.8619,23.4136,-62.9912,11.349,128.1647,20.6124,91.3238,158.3394,2.5143,0.3089,1.8163,2.9717,4481.2831,1886.62,1204.4983,8009.0318,405340.2529,39.7827,93.072,-26.2381
35581,1,9,7,45.3352,33.5699,-10.5293,82.2121,52.788,24.8647,-0.0676,73.9027,-61.546,3.4369,-66.1595,-56.5621,101.5571,8.5398,83.8246,110.7604,2.5599,0.3029,1.9043,2.9533,2634.6265,1070.2454,946.7717,4234.2475,72029.3915,39.6683,46.1895,-53.8527
36655,2,9,10,46.1497,30.2451,0.9716,90.2576,107.7346,34.2613,45.8938,156.9214,-20.747,5.1451,-30.2089,-13.3593,125.3521,23.8516,90.8432,164.7637,2.722,0.2805,2.0886,3.1243,2888.052,1698.4204,148.4302,6664.3708,80106.289,40.7705,97.3735,-19.7452
38917,5,9,10,43.5676,45.6884,-17.801,109.5652,101.5927,31.3525,40.4943,149.6153,-31.0214,23.4757,-62.8572,10.0301,127.9565,20.7411,91.0978,158.1732,2.5135,0.3097,1.8172,2.9837,4469.3315,1884.4497,1140.1604,7890.2255,400783.7145,39.6069,92.357,-28.2013
39184,5,9,10,43.6027,46.4074,-18.6545,117.9665,101.0209,33.0955,38.8053,149.6621,-30.9714,23.9308,-62.6377,9.8363,128.1955,21.2885,91.4906,160.271,2.4992,0.3249,1.8184,3.0794,4550.6254,1992.0552,522.075,8555.6831,420856.3438,39.6389,91.8372,-28.1558
39259,5,9,8,31.6628,42.0695,-18.2676,106.4488,107.9097,31.9502,40.6075,149.6787,-30.8446,24.2275,-63.7779,10.0016,128.1971,23.2712,91.7104,160.6315,2.5458,0.3134,1.8271,2.9319,4246.5819,1845.7254,1231.4261,7777.0087,378766.0253,28.1447,95.9197,-27.4174
38404,4,9,9,62.5231,36.2494,-4.1715,112.3037,82.2409,44.0158,9.1046,154.4195,-35.2659,18.9873,-61.8192,-12.0183,122.434,23.2,92.4155,162.493,2.4972,0.3506,1.8343,3.0377,4076.4157,2006.2467,818.6548,8700.3245,227537.3416,57.3499,71.3038,-33.9306
37870,4,9,9,62.1427,36.4428,-5.0029,111.7354,80.2788,44.4955,5.5273,153.0277,-39.1639,16.847,-62.4973,-17.2427,122.1089,22.8339,92.2368,161.9994,2.4966,0.3509,1.8379,3.0529,4059.5724,2005.4344,700.3454,8642.6052,229505.4293,57.134,69.5023,-37.2481
35512,1,9,7,45.6513,33.5226,-10.2522,82.1693,53.7333,24.4076,2.4202,74.9483,-60.6939,3.2122,-65.3417,-55.5845,101.5426,8.6004,83.8726,110.6797,2.5653,0.3032,1.9027,2.957,2608.0907,1066.6257,928.675,4197.3691,65151.9213,39.9448,47.0166,-53.1072
37811,4,9,9,61.5027,36.5283,-6.5774,111.7827,80.7552,44.2472,6.8048,153.5418,-39.0559,17.8186,-63.4343,-18.046,122.1006,23.0312,92.4254,162.2853,2.4942,0.3483,1.8435,3.0159,4077.3603,1989.8419,995.1005,8606.8434,230676.6335,51.7218,75.3194,-33.9192
38539,5,9,9,36.1747,42.7524,-18.5936,110.7228,105.8978,30.314,39.608,148.9172,-28.3366,23.3663,-61.6385,10.2223,127.0925,21.5894,91.5749,158.3809,2.5456,0.3025,1.7912,2.9337,4203.9156,1779.5531,1265.9483,8065.7758,389802.2819,32.5572,95.3081,-25.503
38923,5,9,10,43.8835,45.7594,-17.5898,110.2282,102.0694,31.1883,41.2419,149.5299,-29.4247,23.816,-63.2729,12.3015,128.1321,20.6338,91.2538,158.2671,2.5117,0.3084,1.8162,2.9839,4493.312,1872.0143,1231.9804,7890.2146,409082.131,39.8941,92.7904,-26.7497
35881,1,9,7,45.7004,33.613,-10.7966,81.762,53.0259,24.7355,0.9763,73.4187,-61.4816,2.8453,-65.4433,-57.8859,101.7448,8.8336,83.7551,111.4253,2.5618,0.3007,1.9109,2.9495,2633.3327,1058.0272,966.5187,4192.6983,71831.8846,39.9879,46.3977,-53.7964
38728,5,9,10,42.9436,45.3163,-18.3914,108.1152,101.7365,30.7289,42.2143,148.3856,-31.2785,22.9062,-64.3914,9.2306,127.5694,20.5278,91.3204,157.7891,2.5195,0.3062,1.8199,2.9858,4400.3481,1830.6512,1265.4925,7735.083,388055.0966,39.0397,92.4878,-28.435
38132,4,9,9,61.5875,36.7132,-6.0194,112.4079,82.5582,43.9189,8.668,154.5781,-36.2628,18.3024,-62.7938,-13.8663,122.4781,23.1228,92.1991,162.367,2.4963,0.3498,1.8352,3.0272,4082.1694,1996.4542,906.83,8636.0405,229910.73,56.5835,71.6336,-34.7221
37610,3,9,9,59.1473,41.3717,-2.7512,116.9642,62.6268,38.7653,4.1519,129.5344,-37.5521,20.1227,-56.1085,3.2571,106.249,34.0751,26.1207,155.6052,2.4309,0.3462,1.6758,3.0465,3222.501,1895.6846,718.7816,6932.6847,226038.7465,53.2326,56.3641,-33.7969
38399,4,9,9,62.5701,36.0268,-3.8515,112.2244,82.2899,43.9871,9.0738,154.4213,-35.1949,18.8542,-61.9957,-12.708,122.3856,23.1383,92.3882,162.5047,2.5004,0.352,1.8338,3.0395,4052.6047,2012.1173,804.8246,8702.0849,220499.7651,57.4329,71.3815,-33.7829
36371,2,9,10,45.4026,29.6818,1.3556,89.0162,108.2167,34.1006,47.2331,157.3535,-20.0886,5.0438,-28.6011,-12.1896,125.148,24.1472,90.3493,165.0409,2.7279,0.2759,2.1139,3.1089,2832.3528,1650.9354,282.7315,6403.5406,72676.0431,40.5601,98.1378,-18.6951
37053,3,9,8,59.7523,38.7831,-6.6529,112.9955,65.3425,38.9374,0.6878,127.6557,-47.1035,16.1316,-64.0907,-17.913,114.0876,17.9787,87.7974,149.1487,2.4504,0.3341,1.858,3.0304,3852.5303,1680.8147,852.749,6830.5505,229542.0992,53.1132,58.0823,-41.8698
37691,4,9,9,61.6147,36.6679,-6.242,111.9931,80.5688,44.5863,4.834,153.57,-38.9874,17.1273,-64.7221,-17.1946,122.136,22.7231,92.2389,162.0979,2.492,0.3531,1.8347,3.0562,4079.9494,2005.2042,675.5842,8675.4024,232629.868,56.6592,69.8031,-37.0769
38589,5,9,10,43.7776,45.8681,-17.8297,110.3602,101.515,31.5233,39.1969,148.4613,-30.3688,23.1724,-61.858,11.088,127.8961,20.523,91.5449,157.7122,2.5125,0.3137,1.7986,2.9793,4468.0316,1897.4851,1186.2135,7969.9887,395668.9638,39.7978,92.2864,-27.608
36705,2,9,10,40.735,30.2173,1.2295,90.1265,111.8625,32.9946,54.3905,161.1972,0.3505,10.0337,-19.8798,10.3069,125.323,23.8584,91.0085,165.2123,2.723,0.2765,2.1101,3.1164,2890.4694,1683.6498,216.6164,6589.8285,91704.5075,36.3115,101.1044,-0.925
35503,1,9,7,46.1036,33.6186,-10.5835,82.0329,54.5973,24.2179,4.5777,75.6613,-59.8513,2.7878,-63.2462,-56.3383,101.6745,8.6809,83.7346,110.9205,2.5667,0.3029,1.9035,2.9519,2605.4515,1062.0268,964.6179,4189.7396,62100.1773,40.3407,47.7726,-52.3698
